"","X","date","lat_bin","lon_bin","mmsi","fishing_hours","geartype","flag","month","year"
"1",7,2016-01-09,51.2,-8.4,250000908,1.3225,"trawlers","IRL",1,2016
"2",8,2016-01-09,51.2,-8,250000908,2.82305555555556,"trawlers","IRL",1,2016
"3",9,2016-01-09,51.2,-8.3,250000908,2.95305555555556,"trawlers","IRL",1,2016
"4",10,2016-01-09,51.2,-7.9,250000908,0.175277777777778,"trawlers","IRL",1,2016
"5",11,2016-01-09,51.2,-8.1,250000908,2.39416666666667,"trawlers","IRL",1,2016
"6",12,2016-01-09,51.2,-8.5,250000908,1.36777777777778,"trawlers","IRL",1,2016
"7",13,2016-01-09,51.2,-8.2,250000908,3.85333333333333,"trawlers","IRL",1,2016
"8",14,2016-01-09,51.2,2.1,227300110,3.28805555555556,"fixed_gear","FRA",1,2016
"9",15,2016-01-09,51.2,-5.3,205162000,1.86569444444444,"trawlers","BEL",1,2016
"10",16,2016-01-09,51.2,-5.1,205322000,1.01902777777778,"trawlers","BEL",1,2016
"11",17,2016-01-09,51.2,-5.2,205322000,1.80291666666667,"trawlers","BEL",1,2016
"12",18,2016-01-09,51.2,-7.5,250000917,10.4059722222222,"trawlers","IRL",1,2016
"13",19,2016-01-09,51.2,-10.7,250292000,4.40472222222222,"trawlers","IRL",1,2016
"14",20,2016-01-09,51.2,-10.8,250292000,6.7675,"trawlers","IRL",1,2016
"15",21,2016-01-09,51.2,-7.7,250001702,2.91888888888889,"trawlers","IRL",1,2016
"16",22,2016-01-09,51.2,-7.8,250001702,1.94013888888889,"trawlers","IRL",1,2016
"17",23,2016-01-09,51.2,-7.5,250001702,5.90916666666667,"trawlers","IRL",1,2016
"18",24,2016-01-09,51.2,2.2,227595050,3.75347222222222,"fixed_gear","FRA",1,2016
"19",25,2016-01-09,51.2,-8.5,250105650,0.268333333333333,"trawlers","IRL",1,2016
"20",26,2016-01-09,51.2,-8.8,250000699,2.32125,"trawlers","IRL",1,2016
"21",27,2016-01-09,51.2,-9,250000699,0.129305555555556,"trawlers","IRL",1,2016
"22",28,2016-01-09,51.2,-8.7,250000699,2.71583333333333,"trawlers","IRL",1,2016
"23",29,2016-01-09,51.2,-8.9,250000699,1.53486111111111,"trawlers","IRL",1,2016
"24",30,2016-01-09,51.2,-7.7,235101000,5.00319444444444,"fixed_gear","GBR",1,2016
"25",31,2016-01-09,51.2,2.2,228317000,5.13916666666667,"fixed_gear","FRA",1,2016
"26",32,2016-01-09,51.2,-6.3,250002776,16.1479166666667,"trawlers","IRL",1,2016
"27",33,2016-01-09,51.2,-9,250470000,0.626944444444444,"trawlers","IRL",1,2016
"28",34,2016-01-09,51.2,-7.9,250001028,0.867083333333333,"trawlers","IRL",1,2016
"29",35,2016-01-09,51.2,-4.7,235113634,3.74319444444444,"fixed_gear","GBR",1,2016
"30",36,2016-01-09,51.2,-4.6,235113634,1.04305555555556,"fixed_gear","GBR",1,2016
"31",37,2016-01-09,51.2,-4.5,235113634,2.14069444444444,"fixed_gear","GBR",1,2016
"32",38,2016-01-09,51.2,2.3,205273000,0.264722222222222,"trawlers","BEL",1,2016
"33",39,2016-01-09,51.2,2.4,205273000,5.30611111111111,"trawlers","BEL",1,2016
"34",40,2016-01-09,51.2,-5.9,227406000,1.64555555555556,"trawlers","FRA",1,2016
"35",41,2016-01-09,51.2,-5.8,226243000,0.884305555555556,"trawlers","FRA",1,2016
"36",42,2016-01-09,51.2,-5.9,226243000,0.810694444444444,"trawlers","FRA",1,2016
"37",43,2016-01-09,51.2,2.7,205272000,0.131666666666667,"trawlers","BEL",1,2016
"38",44,2016-01-09,51.2,2.8,205272000,0.257222222222222,"trawlers","BEL",1,2016
"39",45,2016-01-09,51.2,2.6,205272000,0.135694444444444,"trawlers","BEL",1,2016
"40",46,2016-01-09,51.2,-14.3,235004110,1.03472222222222,"drifting_longlines","GBR",1,2016
"41",47,2016-01-09,51.2,-14.2,235004110,3.99694444444444,"drifting_longlines","GBR",1,2016
"42",48,2016-01-09,51.2,-14.4,235004110,4.29263888888889,"drifting_longlines","GBR",1,2016
"43",49,2016-01-09,51.2,-14.5,235004110,8.92375,"drifting_longlines","GBR",1,2016
"44",50,2016-01-09,51.2,-6.3,250000594,4.60486111111111,"trawlers","IRL",1,2016
"45",52,2016-01-09,51.2,-11.5,224011990,0.549444444444444,"fixed_gear","ESP",1,2016
"46",53,2016-01-09,51.2,-11.6,224011990,0.568194444444444,"fixed_gear","ESP",1,2016
"47",54,2016-01-09,51.2,-10.3,228048600,7.77388888888889,"trawlers","FRA",1,2016
"48",55,2016-01-09,51.2,-6.3,250000092,18.6047222222222,"trawlers","IRL",1,2016
"49",56,2016-01-09,51.2,-10.4,250001885,1.63097222222222,"trawlers","IRL",1,2016
"50",57,2016-01-09,51.2,-10.5,250001885,0.942777777777778,"trawlers","IRL",1,2016
"51",58,2016-01-09,51.2,-10.2,250001885,0.764305555555556,"trawlers","IRL",1,2016
"52",59,2016-01-09,51.2,-10.3,250001885,1.88097222222222,"trawlers","IRL",1,2016
"53",60,2016-01-09,51.2,-5.1,205227000,0.260972222222222,"trawlers","BEL",1,2016
"54",61,2016-01-09,51.2,2.4,227320060,1.31347222222222,"fixed_gear","FRA",1,2016
"55",62,2016-01-09,51.2,2.3,227320060,1.15041666666667,"fixed_gear","FRA",1,2016
"56",72,2016-01-09,51.3,-6.3,250000897,1.53222222222222,"trawlers","IRL",1,2016
"57",73,2016-01-09,51.3,-5.3,205162000,1.67083333333333,"trawlers","BEL",1,2016
"58",74,2016-01-09,51.3,-5.5,205322000,2.38111111111111,"trawlers","BEL",1,2016
"59",75,2016-01-09,51.3,-5.1,205322000,1.60888888888889,"trawlers","BEL",1,2016
"60",76,2016-01-09,51.3,-5.6,205322000,0.861944444444444,"trawlers","BEL",1,2016
"61",77,2016-01-09,51.3,-5.3,205322000,0.520138888888889,"trawlers","BEL",1,2016
"62",78,2016-01-09,51.3,-5.2,205322000,3.67833333333333,"trawlers","BEL",1,2016
"63",79,2016-01-09,51.3,-9,250000657,0.140277777777778,"trawlers","IRL",1,2016
"64",80,2016-01-09,51.3,-10.8,250292000,5.94694444444444,"trawlers","IRL",1,2016
"65",81,2016-01-09,51.3,-7.9,250001702,3.555,"trawlers","IRL",1,2016
"66",82,2016-01-09,51.3,-8.5,250105650,4.50652777777778,"trawlers","IRL",1,2016
"67",83,2016-01-09,51.3,-8.7,250105650,1.03319444444444,"trawlers","IRL",1,2016
"68",84,2016-01-09,51.3,-8.6,250105650,5.70402777777778,"trawlers","IRL",1,2016
"69",85,2016-01-09,51.3,-5.1,227485000,0.775833333333333,"trawlers","FRA",1,2016
"70",86,2016-01-09,51.3,3.1,205010000,0.239861111111111,"trawlers","BEL",1,2016
"71",87,2016-01-09,51.3,3,205010000,4.10222222222222,"trawlers","BEL",1,2016
"72",88,2016-01-09,51.3,3.2,205010000,2.90361111111111,"trawlers","BEL",1,2016
"73",91,2016-01-09,51.3,1.4,235083652,0.261805555555556,"fixed_gear","GBR",1,2016
"74",92,2016-01-09,51.3,-8,250001028,1.08958333333333,"trawlers","IRL",1,2016
"75",93,2016-01-09,51.3,-7.9,250001028,1.17652777777778,"trawlers","IRL",1,2016
"76",94,2016-01-09,51.3,-5.9,227406000,2.11430555555556,"trawlers","FRA",1,2016
"77",95,2016-01-09,51.3,-5.8,226243000,6.41625,"trawlers","FRA",1,2016
"78",96,2016-01-09,51.3,-8.2,250002872,0.1275,"fixed_gear","IRL",1,2016
"79",97,2016-01-09,51.3,3,205315000,1.08611111111111,"trawlers","BEL",1,2016
"80",98,2016-01-09,51.3,-14.3,235004110,5.35305555555556,"drifting_longlines","GBR",1,2016
"81",99,2016-01-09,51.3,-14.4,235004110,0.320833333333333,"drifting_longlines","GBR",1,2016
"82",100,2016-01-09,51.3,3,205026000,11.2845833333333,"trawlers","BEL",1,2016
"83",101,2016-01-09,51.3,3.1,205026000,3.7525,"trawlers","BEL",1,2016
"84",102,2016-01-09,51.3,-6.3,250000594,13.5206944444444,"trawlers","IRL",1,2016
"85",106,2016-01-09,51.3,-10.5,250001885,2.215,"trawlers","IRL",1,2016
"86",111,2016-01-09,51.4,-5.4,205162000,2.04166666666667,"trawlers","BEL",1,2016
"87",112,2016-01-09,51.4,-5.4,205322000,0.329027777777778,"trawlers","BEL",1,2016
"88",113,2016-01-09,51.4,-5.3,205322000,1.78291666666667,"trawlers","BEL",1,2016
"89",114,2016-01-09,51.4,-5.2,205322000,0.276666666666667,"trawlers","BEL",1,2016
"90",115,2016-01-09,51.4,-9,250000657,0.784583333333333,"trawlers","IRL",1,2016
"91",116,2016-01-09,51.4,-8.9,250000657,1.71888888888889,"trawlers","IRL",1,2016
"92",117,2016-01-09,51.4,-8.8,250000657,1.84208333333333,"trawlers","IRL",1,2016
"93",118,2016-01-09,51.4,-10.8,250292000,1.22652777777778,"trawlers","IRL",1,2016
"94",119,2016-01-09,51.4,-7.8,250001702,7.31458333333333,"trawlers","IRL",1,2016
"95",120,2016-01-09,51.4,-8.3,250105650,1.57638888888889,"trawlers","IRL",1,2016
"96",121,2016-01-09,51.4,-8.5,250105650,1.19569444444444,"trawlers","IRL",1,2016
"97",122,2016-01-09,51.4,-8.4,250105650,4.4675,"trawlers","IRL",1,2016
"98",123,2016-01-09,51.4,-8.6,250105650,0.265138888888889,"trawlers","IRL",1,2016
"99",124,2016-01-09,51.4,-7.9,250107700,0.927083333333333,"trawlers","IRL",1,2016
"100",125,2016-01-09,51.4,-7.8,250107700,1.25277777777778,"trawlers","IRL",1,2016
"101",126,2016-01-09,51.4,-8.4,250000443,4.54097222222222,"trawlers","IRL",1,2016
"102",127,2016-01-09,51.4,-8.5,250000443,2.87347222222222,"trawlers","IRL",1,2016
"103",128,2016-01-09,51.4,-8.2,250000443,0.315138888888889,"trawlers","IRL",1,2016
"104",129,2016-01-09,51.4,-8.3,250000443,3.10083333333333,"trawlers","IRL",1,2016
"105",130,2016-01-09,51.4,-8.6,250000443,2.62152777777778,"trawlers","IRL",1,2016
"106",131,2016-01-09,51.4,-5.2,227485000,1.30527777777778,"trawlers","FRA",1,2016
"107",132,2016-01-09,51.4,-5.4,227485000,1.38291666666667,"trawlers","FRA",1,2016
"108",133,2016-01-09,51.4,-5.3,227485000,1.32277777777778,"trawlers","FRA",1,2016
"109",134,2016-01-09,51.4,-5.5,227485000,1.86638888888889,"trawlers","FRA",1,2016
"110",135,2016-01-09,51.4,3.2,205010000,0.255416666666667,"trawlers","BEL",1,2016
"111",136,2016-01-09,51.4,3.2,205308000,0.667083333333333,"trawlers","BEL",1,2016
"112",137,2016-01-09,51.4,3.1,205308000,2.10527777777778,"trawlers","BEL",1,2016
"113",138,2016-01-09,51.4,3,205308000,0.380555555555556,"trawlers","BEL",1,2016
"114",140,2016-01-09,51.4,1.4,235083652,0.353055555555556,"fixed_gear","GBR",1,2016
"115",141,2016-01-09,51.4,-7.9,250001028,2.65930555555556,"trawlers","IRL",1,2016
"116",142,2016-01-09,51.4,-8.5,250001293,1.46930555555556,"trawlers","IRL",1,2016
"117",143,2016-01-09,51.4,1.3,235105964,2.43916666666667,"trawlers","GBR",1,2016
"118",144,2016-01-09,51.4,-11.2,250350000,1.32013888888889,"trawlers","IRL",1,2016
"119",145,2016-01-09,51.4,-11.1,250350000,0.695972222222222,"trawlers","IRL",1,2016
"120",146,2016-01-09,51.4,-5.9,227406000,10.8625,"trawlers","FRA",1,2016
"121",147,2016-01-09,51.4,-8.2,250002872,2.29055555555556,"fixed_gear","IRL",1,2016
"122",148,2016-01-09,51.4,-8,250002872,3.52263888888889,"fixed_gear","IRL",1,2016
